name,city,region,distance_km,bus_time,latitude,longitude,address,type,stars,website,coordinates_valid
Hotel Freihof am Roland,Wedel,Schleswig-Holstein,19.74,19m,53.5835079,9.6979009,"Am Marktplatz, 6-8, 22880, Wedel",hotel,,https://www.freihof-wedel.de/,Yes
Frederikspark,,Schleswig-Holstein,20.12,20m,53.7342443,9.989119,,hotel,,,Yes
Zum Bornbruch,,Schleswig-Holstein,20.12,20m,53.5124927,10.2890625,,hotel,,,Yes
Hotel Böttchers Gasthaus,Rosengarten,Niedersachsen,20.31,20m,53.379933,9.8958377,"Bremer Straße, 44, 21224, Rosengarten",hotel,,https://www.boettchers-gasthaus.de/,Yes
Hotel Zum Lindenhof,Rosengarten,Niedersachsen,20.41,20m,53.3790315,9.8956407,"Bremer Straße, 55, 21224, Rosengarten",hotel,,http://www.lindenhof-nenndorf.de/,Yes
Hotel Restaurant Alte Schmiede,Jork,Niedersachsen,20.52,20m,53.5319402,9.6839987,"Osterjork, 24, 21635, Jork",hotel,,https://www.alteschmiede-jork.de/,Yes
Hostel Norderstedt,,Schleswig-Holstein,20.57,20m,53.7381907,9.9832705,,hostel,,,Yes
Hotel Deichgraf,Jork,Niedersachsen,20.59,20m,53.5426266,9.6812653,"Am Elbdeich, 27, 21635, Jork",hotel,,https://leuchtturmneuwerk.de/sehenswuerdigkeiten/cuxhaven/die-besten-hotels-cuxhaven-fur-jeden-geschmack-und-geldbeutel/deichgraf-cuxhaven/,Yes
Hotel vom Land zum Meer,Jork,Niedersachsen,20.62,20m,53.5426849,9.6808322,"Am Elbdeich, 27a, 21635, Jork",hotel,,https://www.vom-land-zum-meer.de/,Yes
Hotel Vom Land zum Meer,Jork,Niedersachsen,20.64,20m,53.542752,9.6804776,"Am Elbdeich, 27b, 21635, Jork",hotel,,https://www.vom-land-zum-meer.de,Yes
Zimmervermietung Wülfken,Seevetal,Niedersachsen,21.06,21m,53.36399,9.9837791,"Helmstorfer Straße, 78, 21218, Seevetal",guest_house,,https://zimmervermietung-wuelfken.de/,Yes
Fürst Bismarck Mühle,Aumühle,Schleswig-Holstein,21.19,21m,53.5308686,10.3108343,"Mühlenweg, 3, 21521, Aumühle",hotel,,,Yes
Italia Ristorante und Hotel,Aumühle,Schleswig-Holstein,21.27,21m,53.53052,10.3120107,"Am Mühlenteich, 3, 21521, Aumühle",hotel,,,Yes
Mühle,,Niedersachsen,21.28,21m,53.4763669,9.6977635,,hotel,,,Yes
Waldesruh am See,Aumühle,Schleswig-Holstein,21.35,21m,53.5311603,10.3133949,"Am Mühlenteich, 2, 21521, Aumühle",hotel,,,Yes
Hotel am Stadtpark,Buxtehude,Niedersachsen,21.45,21m,53.4743378,9.6964708,"Bahnhofstraße, 1, 21614, Buxtehude",hotel,,,Yes
ibis budget Hamburg Quickborn,Quickborn,Schleswig-Holstein,21.52,21m,53.7447669,9.9447526,"Pascalkehre, 10, 25451, Quickborn",hotel,,https://www.accorhotels.com/de/hotel-2645-ibis-budget-hamburg-quickborn/index.shtml,Yes
Sievers`Gasthaus,Winsen (Luhe),Niedersachsen,21.69,21m,53.3926103,10.1782289,"Hoopter Elbdeich, 11, 21423, Winsen (Luhe)",hotel,,https://www.sieversgasthaus.de/,Yes
Ferien auf der Heid,Appel,Niedersachsen,21.8,21m,53.4062934,9.7743529,"Karlsteinweg, 21279, Appel",hotel,,,Yes
"Hotel ""Alte Schule""",Siek,Schleswig-Holstein,21.95,21m,53.632103,10.2972852,"Hauptstraße, 44, 22962, Siek",hotel,,,Yes
Hotel Frommann,Buchholz in der Nordheide,Niedersachsen,22.23,22m,53.3662401,9.8739082,"Harburger Straße, 8, 21244, Buchholz in der Nordheide",hotel,,https://hotelfrommann.de/,Yes
Fährhaus Kirschenland,Jork,Niedersachsen,22.25,22m,53.5596811,9.6556802,"Wisch, 9, 21635, Jork",hotel,,https://www.faehrhaus-kirschenland.de/hotel/,Yes
Pension Evers,,Niedersachsen,22.29,22m,53.3566464,9.9268897,,guest_house,,,Yes
Pension Schmitt,,Niedersachsen,22.3,22m,53.3558553,9.9333008,,guest_house,,,Yes
Im Erlenhof,,Schleswig-Holstein,22.43,22m,53.7503174,9.9192638,,hotel,,,Yes
Gästehaus Heimann,Holm,Schleswig-Holstein,22.57,22m,53.6249974,9.6724888,"Hauptstraße, 55, 25488, Holm",guest_house,,https://gaestehaus-heimann.business.site/,Yes
Kramer's Gasthof,,Schleswig-Holstein,23.21,23m,53.7575912,9.9202736,,hotel,,,Yes
Landhaus Saggau,,Schleswig-Holstein,23.56,23m,53.7624609,9.9351023,,guest_house,,http://www.landhaussaggau.de/,Yes
Hotel und Restaurant Meinsbur,,Niedersachsen,23.62,23m,53.3414284,9.9671094,,hotel,,,Yes
Hotel Restaurant Elb Blick,Jork,Niedersachsen,23.72,23m,53.5705777,9.6344476,"Lühe, 40, 21635, Jork",hotel,3,https://elb-blick-luehe.de/,Yes
Stubbe's Gasthaus,Jork,Niedersachsen,23.77,23m,53.5690162,9.6335468,"Lühe, 46, 21635, Jork",guest_house,,https://www.stubbes-gasthaus.de/,Yes
Hasenkampf Ferienwohnung,Heist,Schleswig-Holstein,24.22,24m,53.655663,9.6684167,"Hauptstraße, 78, 25492, Heist",guest_house,,https://www.hasenkampf.de/ferienwohnung_home.html,Yes
Gästehaus Käselau,Delingsdorf,Schleswig-Holstein,24.41,24m,53.7086732,10.2538831,"Dorfstraße, 6, 22941, Delingsdorf",guest_house,,,Yes
Schullandheim Hoisdorf,Hoisdorf,Schleswig-Holstein,24.7,24m,53.6521561,10.3276594,"Dorfstraße, 10, 22955, Hoisdorf",hostel,,https://www.slh-hoisdorf.de/,Yes
Pension Daniela Roth,Heist,Schleswig-Holstein,24.73,24m,53.6540654,9.6582994,"Hauptstraße, 49, 25492, Heist",guest_house,,,Yes
Zur Rennbahn,Drage (Elbe),Niedersachsen,24.83,24m,53.4286207,10.3038101,"Stover Strand, 4, 21423, Drage (Elbe)",hotel,,https://www.hotel-zur-rennbahn.de/,Yes
Behrs Hof,,Niedersachsen,24.93,24m,53.3487309,10.1466114,,guest_house,,,Yes
Zur Eiche,Buchholz in der Nordheide,Niedersachsen,25.18,25m,53.3432187,9.8505488,"Steinbecker Straße, 111, 21244, Buchholz in der Nordheide",hotel,,https://www.zur-eiche.de/,Yes
Tapas,,Schleswig-Holstein,25.42,25m,53.6812875,9.6730142,,hotel,,http://www.tapas-uetersen.de/,Yes
Zum grünen Jäger,Jesteburg,Niedersachsen,25.48,25m,53.3263979,9.9385121,"Itzenbütteler Waldweg, 35, 21266, Jesteburg",hotel,,https://www.gruener-jaeger.com/,Yes
Pension Christel,Buxtehude,Niedersachsen,25.53,25m,53.486732,9.6227995,"Mühlenkampstraße, 19, 21614, Buxtehude",hotel,,http://pension-christel.de/,Yes
Jugendhof Estetal,Buxtehude,Niedersachsen,25.54,25m,53.4395239,9.6569085,"Nindorfer Straße, 100, 21614, Buxtehude",guest_house,,,Yes
Hotel am Schlossplatz,Winsen (Luhe),Niedersachsen,25.55,25m,53.3624838,10.2074719,"Rathausstraße, 36, 21423, Winsen (Luhe)",hotel,,,Yes
Zur Bilsener Mühle,Bilsen,Schleswig-Holstein,25.62,25m,53.772995,9.8754072,"Kieler Straße, 25, 25485, Bilsen",hotel,,https://bilsener-muehle.de.tl/,Yes
Restaurant Parkhotel Rosarium,,Schleswig-Holstein,25.77,25m,53.6841687,9.6699799,"Berliner Straße, 10",hotel,,,Yes
Parkhotel Rosarium,Uetersen,Schleswig-Holstein,25.78,25m,53.6843823,9.6699098,"Berliner Straße, 10, 25436, Uetersen",hotel,,https://www.parkhotel-rosarium.de/,Yes
Schleushörn,,Schleswig-Holstein,25.95,25m,53.6294684,10.3639985,,hotel,,https://www.schleushoern.de/,Yes
Gut Kaden Gästehaus,Alveslohe,Schleswig-Holstein,25.97,25m,53.7854001,9.9478564,"Kadener Straße, 9, 25486, Alveslohe",hotel,,https://www.gutkaden.de/hotel.html,Yes
Hotel am Rathaus,Uetersen,Schleswig-Holstein,25.98,25m,53.6838046,9.6656681,"Am Markt, 7, 25436, Uetersen",hotel,,,Yes
Hotel Achat Plaza,Buchholz in der Nordheide,Niedersachsen,26.13,26m,53.3277195,9.881888,"Lindenstraße, 21, 21244, Buchholz in der Nordheide",hotel,4,https://www.achat-hotels.com/,Yes
Hotel Deutsches Haus,Buchholz in der Nordheide,Niedersachsen,26.17,26m,53.3271965,9.8828333,"Kirchenstraße, 15, 21244, Buchholz in der Nordheide",hotel,,,Yes
Hoheluft,Buchholz in der Nordheide,Niedersachsen,26.42,26m,53.3336345,9.8403157,"Hoheluft, 1, 21244, Buchholz in der Nordheide",hotel,,https://www.landgasthof-hoheluft.de/,Yes
Grander Mühle,,Schleswig-Holstein,26.44,26m,53.5786928,10.3904331,"Lauenburger Straße, 1, 22958",hotel,,,Yes
Hotel Wiking,,Schleswig-Holstein,26.66,26m,53.7929924,9.9818872,,hotel,,http://www.wiking-hotel.de/,Yes
Lindenhof,Marxen,Niedersachsen,27.19,27m,53.3090036,10.009595,"Hauptstraße, 18, 21439, Marxen",hotel,4,,Yes
Hotel Niedersachsen,,Niedersachsen,27.2,27m,53.309534,9.9590981,,hotel,,,Yes
Haselauer Landhaus Hotel,,Schleswig-Holstein,27.2,27m,53.6615103,9.6226619,,hotel,,,Yes
Bed & Breakfast Horneburg,Horneburg,Niedersachsen,27.23,27m,53.5064709,9.5880094,"Vordamm, 43, 21640, Horneburg",guest_house,,http://www.schlafgut-horneburg.de/,Yes
Pension Regenbogen,Bargteheide,Schleswig-Holstein,27.3,27m,53.7344505,10.2718992,"Masurenweg, 12, 22941, Bargteheide",guest_house,,,Yes
Hotel & Restaurant Luna,Trittau,Schleswig-Holstein,27.35,27m,53.6179108,10.392262,"Heinrich-Hertz-Straße, 2, 22946, Trittau",hotel,,https://www.luna-trittau.de,Yes
Pension Janina,,Niedersachsen,27.45,27m,53.5087252,9.583843,"Isern-Hinnerk-Weg, 1a, 21640",hotel,,https://www.pension-janina-horneburg.de/,Yes
Hoppelino Heuherberge,,Schleswig-Holstein,27.47,27m,53.5554458,10.408172,,hostel,,https://www.hoppelino.de/,Yes
Hotel Hollenstedter Hof,Hollenstedt,Niedersachsen,27.63,27m,53.3670606,9.7160706,"Am Markt, 1, 21279, Hollenstedt",hotel,,https://hollenstedterhof.de/,Yes
Hotel Zur Heidschnucke,Asendorf,Niedersachsen,27.81,27m,53.3032148,9.9870343,"Zum Auetal, 14, 21271, Asendorf",hotel,,https://zur-heidschnucke.de/,Yes
ARENA HOTEL,,Schleswig-Holstein,27.92,27m,53.8040305,9.9690589,,hotel,,,Yes
Jugendgästehaus Lütjensee,,Schleswig-Holstein,27.94,27m,53.6573297,10.3778255,,guest_house,,https://www.jgh-luetjensee.de/,Yes
Holsteiner Hof,Geesthacht,Schleswig-Holstein,28.03,28m,53.4340207,10.3656247,"Hechtholz, 36, 21502, Geesthacht",hotel,,http://holsteiner-hof-geesthacht.de/,Yes
Landhaus Hammoor,,Schleswig-Holstein,28.13,28m,53.7140734,10.3217798,,guest_house,,https://www.landhaushammoor.de/,Yes
Hotel Zur Vorburg,Trittau,Schleswig-Holstein,28.4,28m,53.6066615,10.4130927,"Vorburgstraße, 3, 22946, Trittau",hotel,,https://www.hotel-vorburg.de/,Yes
Hausen,,Schleswig-Holstein,28.64,28m,53.4339892,10.3761738,,guest_house,,,Yes
Pension Haus Suerhop,Buchholz in der Nordheide,Niedersachsen,28.81,28m,53.3093439,9.8459471,"Suerhoper Koppelweg, 14, 21244, Buchholz in der Nordheide",guest_house,,http://www.pension-haussuerhop.de,Yes
Marschachter Hof,Marschacht,Niedersachsen,29.14,29m,53.416964,10.36847,"Elbuferstraße, 113, 21436, Marschacht",hotel,,http://www.marschachter-hof.de,Yes
Hotel Vessens Hoff,Buchholz in der Nordheide,Niedersachsen,29.22,29m,53.3199363,9.7894821,"Trelder Dorfstraße, 2, 21244, Buchholz in der Nordheide",hotel,,https://www.vessens-hoff.de/,Yes
Jugendherberge Geesthacht,Geesthacht,Schleswig-Holstein,29.45,29m,53.4323582,10.3884637,"Berliner Straße, 117, 21502, Geesthacht",hostel,,https://nordmark.jugendherberge.de/jugendherbergen/geesthacht-520/portraet/,Yes
Novum Hotel Sportlife Elmshorn,,Schleswig-Holstein,29.53,29m,53.7490439,9.6896639,,hotel,,https://www.novum-hotels.com/hotel-elmshorn,Yes
Pension Elmenhorst,,Schleswig-Holstein,29.54,29m,53.7648919,10.2634031,,guest_house,,,Yes
Dahlenburg,,Schleswig-Holstein,30.2,30m,53.4585493,10.4203699,,hotel,,,Yes
Deutsche Schreberjugend,Buchholz in der Nordheide,Niedersachsen,30.45,30m,53.2975443,9.8283425,"Brunsbergweg, 6, 21244, Buchholz in der Nordheide",hostel,,,Yes
Hotel Pirsch-Mühle,Hamfelde (Lauenburg),Schleswig-Holstein,30.51,30m,53.5971068,10.4486026,"Möllner Straße, 2, 22929, Hamfelde (Lauenburg)",hotel,,http://www.hotel-pirsch-muehle.de,Yes
Jugendbildungsstätte Barmstedt,Barmstedt,Schleswig-Holstein,30.54,30m,53.789514,9.755976,"Düsterlohe, 5, 25355, Barmstedt",hostel,,http://www.jubi-barmstedt.de,Yes
Landgasthaus Zum Estetal,Kakenstorf,Niedersachsen,30.92,30m,53.3105994,9.7644894,"Bergstraße, 11, 21255, Kakenstorf",guest_house,,https://www.zum-estetal.de/,Yes
Schullandheim Estetal,Kakenstorf,Niedersachsen,31.36,31m,53.3101432,9.752707,"Estetal, 9, 21255, Kakenstorf",hostel,,https://schullandheim.de/,Yes
Gut Basthorst,,Schleswig-Holstein,31.73,31m,53.5809748,10.470593,,hotel,,https://www.gut-basthorst.de/hotel,Yes
Klindworths Gasthaus,,Niedersachsen,32.58,32m,53.3797234,9.5958217,,guest_house,,,Yes
Gasthaus Mohr,,Schleswig-Holstein,32.6,32m,53.8424449,10.074098,,hotel,,https://www.gasthaus-mohr.de/,Yes
Schröders Hotel,,Schleswig-Holstein,32.67,32m,53.5030951,10.479369,,hotel,,https://www.schroedershotel.de/,Yes
Ringhotel Sellhorn,Hanstedt,Niedersachsen,32.86,32m,53.2582554,10.0192395,"Winsener Straße, 23, 21271, Hanstedt",hotel,4,,Yes
Hotel Garni,,Schleswig-Holstein,32.99,32m,53.5017635,10.4839083,,hotel,,,Yes
Dorfkrug Grabau,,Schleswig-Holstein,33.44,33m,53.8032914,10.2745128,,guest_house,,,Yes
H+ Hotel Stade,Stade,Niedersachsen,34.28,34m,53.6027432,9.4798913,"Kommandantendeich, 1-3, 21680, Stade",hotel,,https://www.h-hotels.com/de/hplus/hotels/hplus-hotel-stade,Yes
Hotel Wiechern,Tostedt,Niedersachsen,34.66,34m,53.2827615,9.7326733,"Tostedter Straße, 9, 21255, Tostedt",hotel,,https://www.hotel-wiechern.de/,Yes
BUND Ökologiezentrum,,Niedersachsen,34.67,34m,53.2811401,10.2477985,,guest_house,,,Yes
Dörpskroog Köthel,,Schleswig-Holstein,34.83,34m,53.6105514,10.5111297,,guest_house,,,Yes
Hotel Heidenauer Hof,Heidenau,Niedersachsen,34.88,34m,53.3144066,9.651066,"Hauptstraße, 23, 21258, Heidenau",hotel,,http://www.heidenauer-hof.de,Yes
Pension Eichenhain Höper,Heidenau,Niedersachsen,34.97,34m,53.3178033,9.642494,"Bruchweg, 1, 21258, Heidenau",guest_house,,,Yes
Gasthaus Burmester,Heidenau,Niedersachsen,35.06,35m,53.3160665,9.6437705,"Everstorfer Straße, 7, 21258, Heidenau",hotel,,https://www.hotel-burmester.de/,Yes
Hotel Zum Meierhof,Tostedt,Niedersachsen,35.18,35m,53.2835278,9.7150317,"Buxtehuder Straße, 3, 21255, Tostedt",hotel,,https://www.zum-meierhof.de/,Yes
Gasthof Heidekrug,Handeloh,Niedersachsen,35.43,35m,53.2542977,9.8078561,"An der B3, 10, 21256, Handeloh",guest_house,,,Yes
Bostelmanns Hotel,Tostedt,Niedersachsen,35.56,35m,53.2805175,9.7121963,"Unter den Linden, 1, 21255, Tostedt",hotel,,http://www.bostelmanns-hotel.de,Yes
Buschburs Ferien und Reiterhof,Handeloh,Niedersachsen,35.77,35m,53.2519704,9.8033254,"Am Stühberg, 17, 21256, Handeloh",guest_house,,http://www.buschbur.de,Yes
Krögers Gasthof,Handeloh,Niedersachsen,35.81,35m,53.2435593,9.8444923,"Hauptstraße, 33, 21256, Handeloh",hotel,,,Yes
Krögers Gasthof,Bargstedt,Niedersachsen,35.82,35m,53.4649262,9.4715424,"Hauptstraße, 10, 21698, Bargstedt",hotel,,https://www.harsefeld-kroegers-hotel.de/,Yes
Hotel Fuchs,Handeloh,Niedersachsen,35.86,35m,53.2428355,9.8457788,"Hauptstraße, 35, 21256, Handeloh",hotel,,https://www.hotel-restaurant-fuchs.de/,Yes
Holstenhof,,Schleswig-Holstein,35.89,35m,53.8760251,9.9873914,,hotel,,,Yes
Haus Otte,Garlstorf,Niedersachsen,36.13,36m,53.2344553,10.0971844,"Egestorfer Landstraße, Garlstorf",guest_house,,,Yes
Hillmers Hoff,,Niedersachsen,36.45,36m,53.2283222,9.9198643,,guest_house,,,Yes
Lauenburger Hof,,Schleswig-Holstein,36.45,36m,53.6878105,10.4964638,,hotel,,,Yes
Gasthof Pension Heidelust,Undeloh,Niedersachsen,36.57,36m,53.2273465,9.9194693,"Weseler Dorfstraße, 9, 21274, Undeloh",guest_house,,https://www.heidelust.de/,Yes
Ferienhof Möller,,Schleswig-Holstein,36.73,36m,53.8772134,9.8830627,,guest_house,3,,Yes
Hotel Schwedenkrone,,Niedersachsen,36.87,36m,53.5965831,9.4387916,,hotel,,https://schwedenkrone-stade.de/,Yes
Landhaus Nütschau,,Schleswig-Holstein,37.01,37m,53.8247757,10.3174917,,hotel,,https://www.landhausnuetschau.de/,Yes
Gasthaus Isernhagen,,Niedersachsen,37.08,37m,53.2287661,10.1209601,,hotel,,,Yes
Haus St. Ansgar,,Schleswig-Holstein,37.1,37m,53.8228368,10.3245032,,hotel,,,Yes
Hotel Dimas,Welle,Niedersachsen,37.16,37m,53.2390152,9.8016852,"Hauptstraße, 18, 21261, Welle",hotel,,,Yes
Hotel Hinz,Bad Oldesloe,Schleswig-Holstein,37.64,37m,53.8078851,10.3690428,"Hamburger Straße, 17, 23843, Bad Oldesloe",hotel,,https://www.hotel-hinz.de,Yes
Hotel Oldesloer Hof,,Schleswig-Holstein,37.66,37m,53.8081202,10.369164,,hotel,,,Yes
Ringhotel Bokel-Mühle am See,Bokel,Schleswig-Holstein,37.68,37m,53.8579869,9.7418664,"Neel-Greve-Straße, 2, 25364, Bokel",hotel,3,https://www.bokelmuehle.de/,Yes
Op De Deel,Stade,Niedersachsen,37.86,37m,53.5807354,9.4210191,"Loger Weide, 1, 21684, Stade",hotel,,https://hotelopdedeel.de/,Yes
Ferienclub Otter,Otter,Niedersachsen,38.17,38m,53.246223,9.7352412,"Kiebitzmoor, 12, 21259, Otter",hostel,,https://www.ferienclub-otter.de/,Yes
Rüter's Hotel,Salzhausen,Niedersachsen,38.18,38m,53.2262192,10.1677507,"Hauptstraße, 1, 21376, Salzhausen",hotel,,https://www.rueters-gasthaus.de,Yes
Landgasthof Lüchau,,Schleswig-Holstein,38.41,38m,53.4935207,10.5647171,,guest_house,,,Yes
Lütte Pension,,Niedersachsen,38.43,38m,53.2084754,10.0316565,"Im Schätzendorfe, 17",guest_house,,https://www.luette-pension.de,Yes
Pension Peethof,Undeloh,Niedersachsen,38.53,38m,53.2132662,9.8805052,"2, 21274, Undeloh",guest_house,,,Yes
Hof Rieckmann,Salzhausen,Niedersachsen,38.72,38m,53.2254987,10.1895706,"Bruchweg, 4, Salzhausen",guest_house,,,Yes
Pension Braatz,Salzhausen,Niedersachsen,38.83,38m,53.2219613,10.1774369,"Am Waldbad, 2, Salzhausen",guest_house,,,Yes
Hartlef's Gasthof,Stade,Niedersachsen,38.88,38m,53.6535011,9.4277742,"Moorchaussee, 129, 21683, Stade",guest_house,,https://www.hartlefs-gasthof.de/,Yes
Hotel Teegen,,Schleswig-Holstein,38.93,38m,53.8679314,10.2518032,,hotel,,http://www.hotel-teegen.de/,Yes
Landhotel Franck,,Niedersachsen,38.95,38m,53.3298819,10.4454115,,hotel,,https://www.landhotel-franck.de/,Yes
Landgasthaus Kühl,Leezen,Schleswig-Holstein,39.0,39m,53.8685139,10.2523968,"Hamburger Straße, 24, 23816, Leezen",hotel,,,Yes
Hotel Tanneneck,,Schleswig-Holstein,39.05,39m,53.8994572,9.8925379,,hotel,,https://www.hotel-tanneneck.com/,Yes
Studtmann's Gasthaus,Egestorf,Niedersachsen,39.13,39m,53.2020662,10.0276631,"Im Sahrendorf, 19, 21272, Egestorf",hotel,,http://www.studtmanns-gasthof.de,Yes
Hof Sand,,Niedersachsen,39.26,39m,53.7007262,9.4514913,"Asselersand, 5, 21706",guest_house,,https://hofsand.de/,Yes
Bauenhof Pension Cord Overbeck,Undeloh,Niedersachsen,39.46,39m,53.1985675,9.9751705,"Zum Loh, 5, 21274, Undeloh",guest_house,,,Yes
Schützenhof Ahlerstedt,Ahlerstedt,Niedersachsen,39.48,39m,53.4035902,9.4514046,"Stader Straße, 2, 21702, Ahlerstedt",hotel,,,Yes
Ferienhof Marquardt,Undeloh,Niedersachsen,39.55,39m,53.1978406,9.9733997,"Zur Dorfeiche, 3, 21274, Undeloh",guest_house,,https://www.undeloh.de/gastgeber/ferienwohnungen/ferienhof-marquardt/,Yes
Pension Salt&City,,Niedersachsen,39.61,39m,53.2550543,10.319083,,guest_house,,,Yes
Hotel Smes-Hof,Undeloh,Niedersachsen,39.7,39m,53.1964198,9.9762766,"Wilseder Straße, 7, 21274, Undeloh",hotel,,,Yes
Gasthof Waidmanns Ruh,,Schleswig-Holstein,39.72,39m,53.865025,10.2870899,,hotel,,https://www.gasthofwaidmannsruh.de/,Yes
"Der Tanzhase - Hotel, Restaurant, Tanzbar",,Schleswig-Holstein,39.75,39m,53.9102647,10.0251846,"Dorfstraße, 6-8",hotel,,https://www.der-tanzhase.com/,Yes
Forsthaus Glüsing,,Schleswig-Holstein,39.76,39m,53.3771733,10.5151745,,hotel,,,Yes
Hotel Heiderose,Undeloh,Niedersachsen,39.88,39m,53.194729,9.9774337,"Wilseder Straße, 13, 21274, Undeloh",hotel,,,Yes
Landhaus Calluna,Undeloh,Niedersachsen,39.96,39m,53.1942887,9.9667196,"Heimbucher Straße, 36, 21274, Undeloh",guest_house,,https://www.landhaus-calluna.de/,Yes
Landhaus Heideschmiede,Undeloh,Niedersachsen,39.96,39m,53.1941598,9.9695484,"Heimbucher Straße, 27, 21274, Undeloh",guest_house,,https://www.landhaus-heideschmiede.de/,Yes
Benecke,,Niedersachsen,39.97,39m,53.1964433,10.0644802,"Garlstorfer Straße, 8",guest_house,,,Yes
Hotel Undeloher Hof,Undeloh,Niedersachsen,40.09,40m,53.1928984,9.9764109,"Wilseder Straße, 22, 21274, Undeloh",hotel,,https://www.undeloher-hof.de,Yes
Egestorfer Hof,,Niedersachsen,40.14,40m,53.1948251,10.0635704,,hotel,,,Yes
Hotel Hof Sudermühlen,Egestorf,Niedersachsen,40.2,40m,53.1925126,10.0308949,"Sudermühlen, 1, 21272, Egestorf",hotel,,https://www.hotel-sudermuehlen.de/,Yes
Acht Linden,Egestorf,Niedersachsen,40.22,40m,53.1940903,10.0638074,"Alte Dorfstraße, 1, 21272, Egestorf",hotel,,,Yes
Geyerhof,Tostedt,Niedersachsen,40.24,40m,53.2404909,9.6871804,"Riepshof, 9, 21255, Tostedt",hostel,,http://www.reiterhof-geyer.de/,Yes
Pension Zur Kurquelle,,Schleswig-Holstein,40.39,40m,53.9113366,9.8892612,,hotel,,,Yes
Pension Haus Drewes,Egestorf,Niedersachsen,40.42,40m,53.1922657,10.0626859,"Alte Dorfstraße, 6, 21272, Egestorf",guest_house,,,Yes
Landhotel Grefenmoor,Düdenbüttel,Niedersachsen,40.51,40m,53.5944983,9.382863,"4, 21709, Düdenbüttel",hotel,,,Yes
Tryp Hotel Bad Bramstedt,Bad Bramstedt,Schleswig-Holstein,40.6,40m,53.912669,9.8833708,"Am Köhlerhof, 4, 24576, Bad Bramstedt",hotel,,https://www.trypbadbramstedt.com,Yes
Jugendwaldheim Hartenholm,Hartenholm,Schleswig-Holstein,40.95,40m,53.9182682,10.0756337,"An der B 206, 24628, Hartenholm",hostel,,https://www.forst-sh.de/abenteuer/jugendwaldheim-hartenholm/?L=0,Yes
Hotel Bramstedter Wappen,Bad Bramstedt,Schleswig-Holstein,41.2,41m,53.9181423,9.8829408,"Bleeck, 9, 24576, Bad Bramstedt",hotel,,https://www.hotel-bramstedter-wappen.de/,Yes
Hotel Happy,Bad Bramstedt,Schleswig-Holstein,41.22,41m,53.9182963,9.8828742,"Bleeck, 7, 24576, Bad Bramstedt",hotel,,https://hotelhappy.de/,Yes
Gute Nacht,Adendorf,Niedersachsen,41.55,41m,53.2852957,10.4294036,"Reiherweg, 1, 21365, Adendorf",hotel,,,Yes
Lucias Gästehaus - Pension Zur Mühle,,Schleswig-Holstein,41.57,41m,53.4777032,10.608089,,guest_house,,https://pension-zur-muhle-lucias-gastehaus.business.site/,Yes
Gästehaus Goerner,Lüneburg,Niedersachsen,41.75,41m,53.2690442,10.4039957,"An der Buchholzer Bahn, 15, 21339, Lüneburg",guest_house,,,Yes
DJH Jugendherberge Lauenburg-Zündholzfabrik,Lauenburg/Elbe,Schleswig-Holstein,41.99,41m,53.3708132,10.547759,"Elbstraße, 2, 21481, Lauenburg/Elbe",hostel,3,https://lauenburg-zuendholzfabrik.jugendherberge.de/jugendherbergen/lauenburg-zuendholzfabrik-692/portraet,Yes
Zur Buche,,Schleswig-Holstein,42.0,41m,53.9205733,10.1412614,,hotel,,https://www.hotel-zur-buche.de/,Yes
Hof Bohlmann,Hammah,Niedersachsen,42.03,42m,53.6382083,9.3717161,"Groß Sterneberger Straße, 60, 21714, Hammah",guest_house,,https://www.hof-bohlmann.de/,Yes
Villa Horstmann,Lauenburg/Elbe,Schleswig-Holstein,42.11,42m,53.3715897,10.5504789,"Neustadt, 15, 21481, Lauenburg/Elbe",guest_house,,,Yes
Waldpädagogikzentrum Lüneburger Heide,Schneverdingen,Niedersachsen,42.25,42m,53.1803728,9.870677,"Behringer Straße, 113, 29640, Schneverdingen",hostel,,,Yes
Hotel Restaurant Teichaue,Adendorf,Niedersachsen,42.32,42m,53.2893991,10.4526272,"Scharnebecker Weg, 15, 21365, Adendorf",hotel,,https://www.hotel-teichaue.de/,Yes
Lauenburger Mühle,,Schleswig-Holstein,42.39,42m,53.3772597,10.5604467,,hotel,,,Yes
Vital Zentrum Adendorf,Adendorf,Niedersachsen,42.39,42m,53.2896697,10.4545899,"Scharnebecker Weg, 17, 21365, Adendorf",hotel,,,Yes
Kleines Landhotel Schafhaus,,Schleswig-Holstein,42.54,42m,53.9209197,10.1715092,,hotel,,https://www.kleines-landhotel-schafhaus.de/,Yes
Zum Alten Schifferhaus,Lauenburg/Elbe,Schleswig-Holstein,42.57,42m,53.3705793,10.5575409,"Elbstraße, 114, 21481, Lauenburg/Elbe",hotel,,,Yes
Fährleutehaus,Lauenburg/Elbe,Schleswig-Holstein,42.57,42m,53.3707466,10.5575594,"Elbstraße, 119, 21481, Lauenburg/Elbe",hotel,,,Yes
B&B Buchhorst,Buchhorst,Schleswig-Holstein,42.82,42m,53.3829324,10.5724866,"Lanzer Weg, 7, 21481, Buchhorst",guest_house,,,Yes
Heidpark Lüneburg,,Niedersachsen,42.82,42m,53.250322,10.3910788,,hotel,,,Yes
